route_id,stop_id,stop_sequence
5368_3,900000752816,14
5368_3,900000756006,15
5368_3,900000752526,16
5368_3,900000752536,17
5368_3,900000757286,18
5368_3,900000757681,19
5368_3,900000756471,20
5368_3,900000751181,21
5368_3,900000751201,22
5368_3,900000751901,23
5368_3,900000751161,24
5368_3,900000750656,25
5496_3,000000300150,0
5496_3,000000300128,1
5496_3,000000300662,2
5496_3,000000300652,3
5496_3,000000300075,4
5496_3,000000300076,5
5496_3,000000300077,6
5496_3,000000250259,7
5496_3,000000250257,8
5496_3,000000250110,9
5496_3,000000250221,10
5497_3,000000290133,0
5497_3,000000290050,1
5497_3,000000290051,2
5497_3,000000290052,3
5497_3,000000290016,4
5497_3,000000290017,5
5497_3,000000290031,6
5497_3,000000290032,7
5497_3,000000290033,8
5497_3,000000290034,9
5497_3,000000290035,10
5497_3,000000290182,11
5497_3,000000290036,12
5497_3,000000290037,13
5497_3,000000290027,14
5497_3,000000290028,15
5497_3,000000290030,16
5497_3,000000270034,17
5497_3,000000270035,18
5497_3,000000270039,19
5497_3,000000270040,20
5497_3,000000270117,21
5497_3,000000270115,22
5497_3,000000270017,23
5497_3,000000270118,24
5497_3,000000280262,25
5497_3,000000280037,26
5497_3,000000280038,27
5497_3,000000280259,28
5497_3,000000280042,29
5497_3,000000280044,30
5497_3,000000280230,31
5501_3,000000300150,0
5501_3,000000300128,1
5501_3,000000300662,2
5501_3,000000300129,3
5501_3,000000300132,4
5501_3,000000300133,5
5501_3,000000300223,6
5501_3,000000300104,7
5501_3,000000300103,8
5501_3,000000300102,9
5501_3,000000300018,10
5501_3,000000300135,11
5501_3,000000300136,12
5501_3,000000300230,13
5501_3,000000300137,14
5501_3,000000300075,15
5501_3,000000300076,16
5501_3,000000300077,17
5501_3,000000300078,18
5501_3,000000300079,19
5501_3,000000250103,20
5501_3,000000250141,21
5501_3,000000250108,22
5501_3,000000250109,23
5501_3,000000250110,24
5501_3,000000250221,25
5636_3,900000753391,0
5636_3,900000753421,1
5636_3,900000753771,2
5636_3,900000753761,3
5636_3,900000753491,4
5636_3,900000753521,5
5636_3,900000752461,6
5636_3,900000755641,7
5636_3,900000752441,8
5636_3,900000752451,9
5636_3,900000751381,10
5636_3,900000751401,11
5636_3,900000752191,12
5636_3,900000752171,13
5636_3,900000757041,14
5636_3,900000752201,15
5636_3,900000751641,16
5636_3,900000754406,17
5636_3,900000802241,18
5636_3,900000802901,19
5636_3,900000900381,20
5636_3,900000752381,21
5636_3,900000752301,22
5636_3,900000752361,23
5636_3,900000752321,24
5636_3,900000752311,25
5636_3,900000752351,26
5636_3,900000752341,27
5636_3,900000900241,28
5641_3,900000600106,0
5641_3,900000600201,1
5641_3,900000600211,2
5641_3,900000600016,3
5641_3,900000600196,4
5641_3,900000600156,5
5641_3,900000557951,6
5641_3,900000560521,7
5641_3,900000557911,8
5641_3,900000600221,9
5641_3,900000600231,10
5641_3,900000600271,11
5641_3,900000600311,12
5641_3,900000600251,13
5641_3,900000600241,14
5641_3,900000800701,15
5641_3,900000800681,16
5641_3,900000800691,17
5641_3,900000800981,18
5641_3,900000801141,19
5641_3,900000803281,20
5641_3,900000803241,21
5641_3,900000803261,22
5641_3,900000803271,23
5641_3,900000803266,24
5641_3,900000803231,25
5641_3,900000802321,26
5641_3,900000802311,27
5641_3,900000802296,28
5641_3,900000803191,29
5641_3,900000802171,30
5642_3,900000800431,0
5642_3,900000802116,1
5642_3,900000800667,2
5642_3,900000803751,3
5642_3,900000802071,4
5642_3,900000800352,5
5642_3,900000800271,6
5642_3,900000800421,7
5642_3,900000802056,8
5642_3,900000802111,9
5642_3,900000802121,10
5642_3,900000802136,11
5642_3,900000802776,12
5642_3,900000802781,13
5642_3,900000801786,14
5642_3,900000801796,15
5642_3,900000802816,16
5642_3,900000802466,17
5642_3,900000802456,18
5642_3,900000803066,19
5642_3,900000803056,20
5642_3,900000806926,21
5642_3,900000803076,22
5642_3,900000801581,23
5642_3,900000850056,24
5642_3,900000850456,25
5642_3,900000850306,26
5642_3,900000850291,27
5642_3,900000850796,28
5642_3,900000801206,29
5642_3,900000801831,30
5642_3,900000802956,31
5642_3,900000808146,32
5642_3,900000802961,33
5643_3,900000850056,0
5643_3,900000850781,1
5643_3,900000802721,2
5643_3,900000802716,3
5643_3,900000803151,4
5643_3,900000803181,5
5643_3,900000803161,6
5644_3,900000800271,0
5644_3,900000800561,1
5644_3,900000800541,2
5644_3,900000800251,3
5644_3,900000800371,4
5644_3,900000800661,5
5644_3,900000802111,6
5644_3,900000800431,7
5644_3,900000800151,8
5644_3,900000802231,9
5644_3,900000802471,10
5644_3,900000802491,11
5644_3,900000802481,12
5644_3,900000802501,13
5644_3,900000802441,14
5644_3,900000800096,15
5644_3,900000803181,16
5644_3,900000803161,17
5644_3,900000803186,18
5644_3,900000803156,19
5644_3,900000802711,20
5644_3,900000800061,21
5644_3,900000805181,22
5644_3,900000850931,23
5644_3,900000850721,24
5644_3,900000850681,25
5645_3,900000800431,0
5645_3,900000800666,1
5645_3,900000803751,2
5645_3,900000800261,3
5645_3,900000803731,4
5645_3,900000800541,5
5645_3,900000800271,6
5645_3,900000800421,7
5645_3,900000800206,8
5645_3,900000808121,9
5645_3,900000806861,10
5645_3,900000801166,11
5645_3,900000803626,12
5645_3,900000805481,13
5645_3,900000802851,14
5645_3,900000805391,15
5645_3,900000802876,16
5645_3,900000805521,17
5645_3,900000801351,18
5645_3,900000802871,19
5645_3,900000801371,20
5645_3,900000800951,21
5645_3,900000802401,22
5645_3,900000803781,23
5645_3,900000803771,24
5645_3,900000802381,25
5645_3,900000802411,26
5645_3,900000802336,27
5645_3,900000802421,28
5645_3,900000804956,29
5645_3,900000803546,30
5646_3,900000801396,0
5646_3,900000800936,1
5646_3,900000802356,2
5646_3,900000802391,3
5646_3,900000803836,4
5646_3,900000803796,5
5646_3,900000802411,6
5646_3,900000802386,7
5646_3,900000802341,8
5646_3,900000802361,9
5646_3,900000802991,10
5646_3,900000802861,11
5646_3,900000802841,12
5646_3,900000801161,13
5646_3,900000806866,14
5646_3,900000808126,15
5646_3,900000800201,16
5646_3,900000800561,17
5646_3,900000800541,18
5646_3,900000800251,19
5646_3,900000800371,20
5646_3,900000800661,21
5646_3,900000802111,22
5646_3,900000800151,23
5661_3,900000805251,0
5661_3,900000805261,1
5661_3,900000805271,2
5661_3,900000805281,3
5661_3,900000800501,4
5661_3,900000800281,5
5661_3,900000800226,6
5661_3,900000800586,7
5661_3,900000800171,8
5661_3,900000803891,9
5661_3,900000803901,10
5661_3,900000803881,11
5661_3,900000804841,12
5661_3,900000803871,13
5661_3,900000800226,14
5661_3,900000808131,15
5661_3,900000802071,16
5661_3,900000800352,17
5661_3,900000800271,18
5661_3,900000800421,19
5661_3,900000802056,20
5661_3,900000800663,21
6361_3,000000110642,0
6361_3,000000110075G,1
6361_3,000000110542G,2
6361_3,000000110107,3
6361_3,000000110044,4
6361_3,000000110094G,5
6361_3,000000110014G,6
6361_3,000000110144,7
6361_3,000000110112,8
6361_3,000000110178,9
6361_3,000000800058,10
6361_3,000000800097,11
6361_3,000000800039,12
6361_3,000000800243,13
6361_3,000000800087,14
6361_3,000000800006G,15
6361_3,000000800005G,16
6361_3,000000800068,17
6361_3,000000800086,18
6361_3,000000800355,19
6361_3,000000800304,20
6361_3,000000800028,21
6361_3,000000800091G,22
6401_1,090000229004,0
6401_1,090000229003,1
6401_1,090000229001,2
6401_1,090000619009,3
6401_1,090000619007,4
6401_1,090000619005,5
6401_1,090000619003,6
6401_1,090000109025,7
6401_1,090000109023,8
6401_1,090000109021,9
6401_1,090000109012,10
6401_1,090000119027,11
6401_1,090000119412,12
6401_1,090000119421,13
6406_3,000000920152,0
6406_3,000000920157,1
6406_3,000000920171,2
6406_3,000000920063,3
6406_3,000000920064,4
6406_3,000000920067,5
6406_3,000000920082,6
6406_3,000000920086,7
6406_3,000000920087,8
6406_3,000000920088,9
6406_3,000000920091,10
6406_3,000000920123,11
6406_3,000000920124,12
6406_3,000000920125,13
6406_3,000000361011,14
6406_3,000000360353,15
6406_3,000000360064,16
6406_3,000000360063,17
6406_3,000000360370,18
6406_3,000000360060,19
6406_3,000000360358,20
6406_3,000000360298,21
6406_3,000000361032,22
6406_3,000000360303,23
6406_3,000000360651,24
6406_3,000000360307,25
6406_3,000000360311,26
6406_3,000000360313,27
6406_3,000000360315,28
6406_3,000000360317,29
6421_3,900000750161,0
6421_3,900000754601,1
6421_3,900000754511,2
6421_3,900000754551,3
6421_3,900000750091,4
6421_3,900000754541,5
6421_3,900000754531,6
6421_3,900000754451,7
6421_3,900000754481,8
6421_3,900000750081,9
6421_3,900000750111,10
6421_3,900000754461,11
6421_3,900000754631,12
6421_3,900000754611,13
6421_3,900000754501,14
6421_3,900000754621,15
6421_3,900000754581,16
6421_3,900000754591,17
6421_3,900000754641,18
6421_3,900000754561,19
6421_3,900000756051,20
6421_3,900000754471,21
6421_3,900000754521,22
6421_3,900000756861,23
6421_3,900000754491,24
6421_3,900000750071,25
6421_3,900000754571,26
6421_3,900000750146,27
6421_3,900000756731,28
6421_3,900000756671,29
6421_3,900000756721,30
6421_3,900000756701,31
6421_3,900000750131,32
6421_3,900000756761,33
6421_3,900000756681,34
6421_3,900000756661,35
6421_3,900000757071,36
6421_3,900000757081,37
6421_3,900000757091,38
6421_3,900000750126,39
6421_3,900000757321,40
6421_3,900000750161,41
6422_3,900000806031,0
6422_3,900000803091,1
6422_3,900000803111,2
6422_3,900000805971,3
6422_3,900000805981,4
6422_3,900000805991,5
6422_3,900000806001,6
6422_3,900000806011,7
6422_3,900000855191,8
6422_3,900000851766,9
6422_3,900000855201,10
6422_3,900000854036,11
6422_3,900000806541,12
6422_3,900000806021,13
6422_3,900000854031,14
6422_3,900000855211,15
6422_3,900000855231,16
6422_3,900000855221,17
6422_3,900000855216,18
6422_3,900000855241,19
6423_3,900000806511,0
6423_3,900000808406,1
6423_3,900000806021,2
6423_3,900000806541,3
6423_3,900000854036,4
6423_3,900000855206,5
6423_3,900000851761,6
6423_3,900000855261,7
6423_3,900000806016,8
6423_3,900000806006,9
6423_3,900000805996,10
6423_3,900000803121,11
6423_3,900000803116,12
6423_3,900000803081,13
6423_3,900000806521,14
6424_3,900000807556,0
6424_3,900000807546,1
6424_3,900000807531,2
6424_3,900000807526,3
6424_3,900000803121,4
6424_3,900000803116,5
6424_3,900000803081,6
6424_3,900000806521,7
6425_3,900000850086,0
6425_3,900000858971,1
6425_3,900000855261,2
6425_3,900000855196,3
6425_3,900000806016,4
6425_3,900000806006,5
6425_3,900000805996,6
6425_3,900000803121,7
6425_3,900000803116,8
6425_3,900000803081,9
6425_3,900000806521,10
6426_3,900000901291,0
6426_3,900000901301,1
6426_3,900000901321,2
6426_3,900000901341,3
6426_3,900000901351,4
6426_3,900000901361,5
6426_3,900000806381,6
6426_3,900000806391,7
6426_3,900000806401,8
6426_3,900000806411,9
6426_3,900000806421,10
6426_3,900000806431,11
6426_3,900000806441,12
6426_3,900000806451,13
6426_3,900000806461,14
6426_3,900000805761,15
6426_3,900000808411,16
6426_3,900000806311,17
6426_3,900000806321,18
6426_3,900000803081,19
6426_3,900000803091,20
6426_3,900000803111,21
6426_3,900000806331,22
6426_3,900000806341,23
6426_3,900000806351,24
6426_3,900000806366,25
6426_3,900000806376,26
6426_3,900000805976,27
6426_3,900000803121,28
6544_3,720000075569,0
6544_3,720000070007,1
6544_3,720000070009,2
6544_3,720000070302,3
6544_3,720000070301,4
6544_3,720000070304,5
6544_3,720000044107,6
6544_3,720000044105,7
6544_3,720000044104,8
6544_3,720000044103,9
6544_3,720000043202,10
6544_3,720000043201,11
6544_3,720000043203,12
6544_3,720000043204,13
6544_3,720000043305,14
6544_3,720000043301,15
6544_3,720000043302,16
6544_3,720000043304,17
6544_3,720000043303,18
6544_3,720000043401,19
6544_3,720000070401,20
6544_3,720000075360,21
6544_3,720000070401,22
6544_3,720000043401,23
6544_3,720000043303,24
6544_3,720000043304,25
6544_3,720000043302,26
6544_3,720000043301,27
6544_3,720000043305,28
6544_3,720000043008,29
6544_3,720000005421,30
6544_3,720000043005,31
6544_3,720000043006,32
6544_3,720000043104,33
6544_3,720000042027,34
6544_3,720000042026,35
6544_3,720000042043,36
6544_3,720000042025,37
6544_3,720000042042,38
6544_3,720000042007,39
6544_3,720000050029,40
6555_3,720000075729,0
6555_3,720000075572,1
6555_3,720000070204,2
6555_3,720000075576,3
6555_3,720000075581,4
6555_3,720000075577,5
6555_3,720000075575,6
6555_3,720000044408,7
6555_3,720000044404,8
6555_3,720000044407,9
6555_3,720000044405,10
6555_3,720000044406,11
6555_3,720000044412,12
6555_3,720000044403,13
6555_3,720000044402,14
6555_3,720000044410,15
6555_3,720000044401,16
6881_3,000000538061,0
6881_3,000000538071,1
6881_3,000000538162,2
6881_3,000000538052,3
6881_3,000000538141,4
6881_3,000000538032,5
6881_3,000000538022,6
6881_3,000000538131,7
6881_3,000000538111,8
6881_3,000000538102,9
6881_3,000000538091,10
6881_3,000000538101,11
6881_3,000000538112,12
6881_3,000000538011,13
6881_3,000000530048,14
6881_3,000000530035,15
6881_3,000000530036,16
6881_3,000000530046,17
6881_3,000000530037,18
6941_3,000000810461,0
6941_3,000000810731,1
6941_3,000000810721,2
6941_3,000000810711,3
6941_3,000000810771,4
6941_3,000000810761,5
6941_3,000000810751,6
6941_3,000000810741,7
6941_3,000000810120,8
6941_3,000000810121,9
6941_3,000000810122,10
6941_3,000000810123,11
6941_3,000000810124,12
6941_3,000000810040,13
6941_3,000000810026,14
6941_3,000000810099,15
6941_3,000000810100,16
6941_3,000000810071,17
6941_3,000000810072,18
6941_3,000000810126,19
6941_3,000000810127,20
6941_3,000000810128,21
6941_3,000000810130,22
6941_3,000000800280,23
6941_3,000000800291,24
6941_3,000000800282,25
6941_3,000000800284,26
6941_3,000000800971,27
6941_3,000000800125,28
6941_3,000000800881,29
6941_3,000000800126,30
6941_3,000000800133,31
6941_3,000000800135,32
6941_3,000000800137,33
6941_3,000000800701,34
6941_3,000000800189,35
6941_3,000000800192,36
6941_3,000000800195,37
6941_3,000000800196,38
6941_3,000000800197,39
6941_3,000000800199,40
6941_3,000000800200,41
6941_3,000000800201,42
6941_3,000000800091,43
6942_3,000000800072,0
6942_3,000000809188,1
6942_3,000000800232,2
6942_3,000000800233,3
6942_3,000000800234,4
6942_3,000000800235,5
6942_3,000000800237,6
6942_3,000000800238,7
6942_3,000000800239,8
6942_3,000000800240,9
6942_3,000000800214,10
6942_3,000000800215,11
6942_3,000000800216,12
6942_3,000000800217,13
6942_3,000000800091,14
6942_3,000000800093,15
6942_3,000000840006,16
6942_3,000000840060,17
6942_3,000000840062,18
6942_3,000000840066,19
6942_3,000000840068,20
6942_3,000000840168,21
6942_3,000000110158,22
6942_3,000000110121,23
6942_3,000000110124,24
6942_3,000000110128,25
6942_3,000000110132,26
6943_3,000000980110,0
6943_3,000000980062,1
6943_3,000000980061,2
6943_3,000000980060,3
6943_3,000000980059,4
6943_3,000000980058,5
6943_3,000000980057,6
6943_3,000000980054,7
6943_3,000000980049,8
6943_3,000000980050,9
6943_3,000000990050,10
6943_3,000000990051,11
6943_3,000000990052,12
6943_3,000000990046,13
6943_3,000000990044,14
6943_3,000000990045,15
6943_3,000000990053,16
6943_3,000000990054,17
6943_3,000000990133,18
6943_3,000000990130,19
6943_3,000000990132,20
6943_3,000000990059,21
6943_3,000000990060,22
6943_3,000000990135,23
6943_3,000000990136,24
6943_3,000000990137,25
6943_3,000000990138,26
6943_3,000000990139,27
6943_3,000000971471,28
6943_3,000000971481,29
6943_3,000000990003,30
6943_3,000000990140,31
6943_3,000000990141,32
6943_3,000000990155,33
6943_3,000000990142,34
6943_3,000000990143,35
6943_3,000000977822,36
6943_3,000000978072,37
6943_3,000000978062,38
6943_3,000000978052,39
6943_3,000000977052,40
6943_3,000000970462,41
6943_3,000000970472,42
6943_3,000000970031,43
6943_3,000000970493,44
6944_3,000000800120,0
6944_3,000000800121,1
6944_3,000000800533,2
6944_3,000000800288,3
6944_3,000000800972,4
6944_3,000000800289,5
6944_3,000000800290,6
6944_3,000000820118,7
6944_3,000000820110,8
6944_3,000000820107,9
6944_3,000000820105,10
6944_3,000000820103,11
6944_3,000000820095,12
6944_3,000000820091,13
6944_3,000000820018,14
6944_3,000000820020,15
6944_3,000000820022,16
6944_3,000000820026,17
6944_3,000000828009,18
6944_3,000000820037,19
6944_3,000000820027,20
6944_3,000000820038,21
6944_3,000000820043,22
6944_3,000000820045,23
6944_3,000000820047,24
6944_3,000000820049,25
6944_3,000000820055,26
6944_3,000000820057,27
6944_3,000000820059,28
6944_3,000000820061,29
6944_3,000000820512,30
6944_3,000000820068,31
6944_3,000000820111,32
6944_3,000000820174,33
6944_3,000000820175,34
6944_3,000000820176,35
6944_3,000000820177,36
6944_3,000000820002,37
6944_3,000000820148,38
6944_3,000000820143,39
6944_3,000000820150,40
6944_3,000000820154,41
6944_3,000000820156,42
6944_3,000000980541,43
6944_3,000000980551,44
6944_3,000000980561,45
6944_3,000000980571,46
6944_3,000000980111,47
6945_3,000000810662,0
6945_3,000000810043,1
6945_3,000000810045,2
6945_3,000000810046,3
6945_3,000000810047,4
6945_3,000000810048,5
6945_3,000000810049,6
6945_3,000000810050,7
6945_3,000000810178,8
6945_3,000000810168,9
6945_3,000000810051,10
6945_3,000000810053,11
6945_3,000000810054,12
6945_3,000000810056,13
6945_3,000000810057,14
6945_3,000000810059,15
6945_3,000000810060,16
6945_3,000000810061,17
6945_3,000000850001,18
6945_3,000000850002,19
6945_3,000000850003,20
6945_3,000000850004,21
6945_3,000000850006,22
6945_3,000000850007,23
6945_3,000000850008,24
6945_3,000000850009,25
6945_3,000000850103,26
6946_3,000000800092,0
6946_3,000000800171,1
6946_3,000000800172,2
6946_3,000000801102,3
6946_3,000000800173,4
6946_3,000000800872,5
6946_3,000000800155,6
6946_3,000000800156,7
6946_3,000000800158,8
6946_3,000000800159,9
6946_3,000000800160,10
6946_3,000000820001,11
6946_3,000000820010,12
6946_3,000000820013,13
6946_3,000000820095,14
6946_3,000000820089,15
6946_3,000000820087,16
6946_3,000000820085,17
6946_3,000000820075,18
6946_3,000000820068,19
6946_3,000000820111,20
6946_3,000000820138,21
6946_3,000000820140,22
6946_3,000000820112,23
6946_3,000000820142,24
6947_3,000000800019,0
6947_3,000000809187,1
6947_3,000000800072,2
6947_3,000000800241,3
6947_3,000000800034,4
6947_3,000000800244,5
6947_3,000000800290,6
6947_3,000000800292,7
6947_3,000000800803,8
6947_3,000000820004,9
6947_3,000000820126,10
6947_3,000000820168,11
6947_3,000000820130,12
6947_3,000000820132,13
6947_3,000000820134,14
6947_3,000000820108,15
6947_3,000000820074,16
6947_3,000000820078,17
6947_3,000000820080,18
6947_3,000000820082,19
6947_3,000000820040,20
6947_3,000000820039,21
6947_3,000000820026,22
6947_3,000000820033,23
6947_3,000000820036,24
6947_3,000000830000,25
6947_3,000000830064,26
6947_3,000000860062,27
6947_3,000000830072,28
6947_3,000000830070,29
6947_3,000000860036,30
6947_3,000000860032,31
6947_3,000000860028,32
6947_3,000000860024,33
6947_3,000000860016,34
6947_3,000000860045,35
6947_3,000000910108,36
6947_3,000000910115,37
6947_3,000000910403,38
6948_3,000000900172,0
6948_3,000000900034,1
6948_3,000000900070,2
6948_3,000000900068,3
6948_3,000000910008,4
6948_3,000000910060,5
6948_3,000000900006,6
6948_3,000000900175,7
6948_3,000000830001,8
6948_3,000000830014,9
6948_3,000000830038,10
6948_3,000000840097,11
6948_3,000000840093,12
6948_3,000000840136,13
6948_3,000000840181,14
6948_3,000000820008,15
6948_3,000000820196,16
6948_3,000000820096,17
6948_3,000000820102,18
6948_3,000000820104,19
6948_3,000000820106,20
6948_3,000000820190,21
6948_3,000000800296,22
6948_3,000000800290,23
6948_3,000000800292,24
6948_3,000000800293,25
6948_3,000000810033,26
6948_3,000000810179,27
6948_3,000000810034,28
6948_3,000000810038,29
6948_3,000000810662,30
6949_3,000000900080,0
6949_3,000000910006,1
6949_3,000000910128,2
6949_3,000000910130,3
6949_3,000000910132,4
6949_3,000000910061,5
6949_3,000000910060,6
6949_3,000000900006,7
6949_3,000000900175,8
6949_3,000000830001,9
6949_3,000000830014,10
6949_3,000000830038,11
6949_3,000000830027,12
6949_3,000000830929,13
6949_3,000000830032,14
6949_3,000000830034,15
6949_3,000000830036,16
6949_3,000000830131,17
6949_3,000000830132,18
6949_3,000000830000,19
6949_3,000000830056,20
6949_3,000000830077,21
6949_3,000000830079,22
6949_3,000000830081,23
6949_3,000000830083,24
6949_3,000000830085,25
6949_3,000000830087,26
6949_3,000000830114,27
6949_3,000000830090,28
6950_3,000000820050,0
6950_3,000000820048,1
6950_3,000000820046,2
6950_3,000000820040,3
6950_3,000000820039,4
6950_3,000000820026,5
6950_3,000000820163,6
6950_3,000000820036,7
6950_3,000000830130,8
6950_3,000000830013,9
6950_3,000000830110,10
6950_3,000000830108,11
6950_3,000000830002,12
6950_3,000000830322,13
6950_3,000000830100,14
6950_3,000000860282,15
6950_3,000000860292,16
6950_3,000000860035,17
6950_3,000000860082,18
6950_3,000000860032,19
6950_3,000000860028,20
6950_3,000000860024,21
6950_3,000000860016,22
6950_3,000000910173,23
6950_3,000000910175,24
6950_3,000000910177,25
6950_3,000000860052,26
6950_3,000000910178,27
6950_3,000000910176,28
6950_3,000000910174,29
6950_3,000000860045,30
6950_3,000000910108,31
6950_3,000000910115,32
6950_3,000000910403,33
6951_3,000000990044,0
6951_3,000000990045,1
6951_3,000000990053,2
6951_3,000000990054,3
6951_3,000000990127,4
6951_3,000000990016,5
6951_3,000000990017,6
6951_3,000000990018,7
6951_3,000000990019,8
6951_3,000000990160,9
6951_3,000000990020,10
6951_3,000000990021,11
6951_3,000000990022,12
6951_3,000000990024,13
6951_3,000000990125,14
6951_3,000000990005,15
6951_3,000000990035,16
6951_3,000000990036,17
6951_3,000000990037,18
6951_3,000000990153,19
6951_3,000000820170,20
6951_3,000000850069,21
6951_3,000000820161,22
6951_3,000000820157,23
6951_3,000000820155,24
6951_3,000000820153,25
6951_3,000000820149,26
6951_3,000000820121,27
6951_3,000000820139,28
6951_3,000000820137,29
6951_3,000000820175,30
6951_3,000000820176,31
6951_3,000000820177,32
6951_3,000000820002,33
6951_3,000000810078,34
6951_3,000000810081,35
6951_3,000000810067,36
6951_3,000000810082,37
6951_3,000000810083,38
6951_3,000000810842,39
6951_3,000000810832,40
6951_3,000000810202,41
6952_3,000000800118,0
6952_3,000000800140,1
6952_3,000000800141,2
6952_3,000000800142,3
6952_3,000000800050,4
6952_3,000000800051,5
6952_3,000000800052,6
6952_3,000000800054,7
6952_3,000000800055,8
6952_3,000000800056,9
6952_3,000000800060,10
6952_3,000000800063,11
6952_3,000000810084,12
6952_3,000000810085,13
6952_3,000000810852,14
6952_3,000000810038,15
6952_3,000000810662,16
6952_3,000000810043,17
6952_3,000000810086,18
6952_3,000000810087,19
6952_3,000000810088,20
6952_3,000000810089,21
6952_3,000000810792,22
6952_3,000000810167,23
6952_3,000000810177,24
6952_3,000000810802,25
6952_3,000000810132,26
6952_3,000000810048,27
6952_3,000000810821,28
6953_3,000000800044,0
6953_3,000000800003,1
6953_3,000000800083,2
6953_3,000000800323,3
6953_3,000000800082,4
6953_3,000000800091,5
6953_3,000000800092,6
6953_3,000000800171,7
6953_3,000000800172,8
6953_3,000000801102,9
6953_3,000000800173,10
6953_3,000000801002,11
6953_3,000000840394,12
6953_3,000000800320,13
6953_3,000000800321,14
6953_3,000000801091,15
6954_3,000000850079,0
6954_3,000000850024,1
6954_3,000000850025,2
6954_3,000000850027,3
6954_3,000000850028,4
6954_3,000000850029,5
6954_3,000000850030,6
6954_3,000000850031,7
6954_3,000000850032,8
6954_3,000000850033,9
6954_3,000000850034,10
6954_3,000000850035,11
6954_3,000000850043,12
6954_3,000000850044,13
6954_3,000000850103,14
6955_3,000000820069,0
6955_3,000000820133,1
6955_3,000000820131,2
6955_3,000000820129,3
6955_3,000000820103,4
6955_3,000000820012,5
6955_3,000000800006,6
6955_3,000000800143,7
6955_3,000000800144,8
6955_3,000000800146,9
6955_3,000000800147,10
6955_3,000000800149,11
6955_3,000000800150,12
6955_3,000000840030,13
6955_3,000000840051,14
6955_3,000000840063,15
6955_3,000000840069,16
6955_3,000000110080,17
6955_3,000000110079,18
6955_3,000000110074,19
6955_3,000000110059,20
6955_3,000000110057,21
6955_3,000000110033,22
6955_3,000000110611,23
6955_3,000000110011,24
6955_3,000000110007,25
6955_3,000000100001,26
6957_3,000000850080,0
6957_3,000000850024,1
6957_3,000000850025,2
6957_3,000000850037,3
6957_3,000000850038,4
6957_3,000000850039,5
6958_3,000000810662,0
6958_3,000000810138,1
6958_3,000000810139,2
6958_3,000000810142,3
6958_3,000000810143,4
6958_3,000000810144,5
6958_3,000000810145,6
6958_3,000000810146,7
6958_3,000000810147,8
6958_3,000000810148,9
6958_3,000000810149,10
6958_3,000000810150,11
6958_3,000000810151,12
6958_3,000000810152,13
6958_3,000000810781,14
6958_3,000000810153,15
6958_3,000000810154,16
6958_3,000000810156,17
6958_3,000000810663,18
6959_3,000000850080,0
6959_3,000000850046,1
6959_3,000000850048,2
6959_3,000000850049,3
6959_3,000000850050,4
6959_3,000000850051,5
6959_3,000000850053,6
6959_3,000000850054,7
6959_3,000000970001,8
6959_3,000000970002,9
6959_3,000000970004,10
6959_3,000000970005,11
6959_3,000000970006,12
6959_3,000000970007,13
6959_3,000000978322,14
6959_3,000000970008,15
6959_3,000000970009,16
6959_3,000000971222,17
6959_3,000000970058,18
6959_3,000000970059,19
6959_3,000000970060,20
6959_3,000000970061,21
6959_3,000000970015,22
6959_3,000000970016,23
6959_3,000000978302,24
6959_3,000000970017,25
6959_3,000000978312,26
6959_3,000000970018,27
6959_3,000000970019,28
6959_3,000000970020,29
6959_3,000000970011,30
6959_3,000000970021,31
6959_3,000000970022,32
6959_3,000000970023,33
6959_3,000000970024,34
6959_3,000000977811,35
6959_3,000000977801,36
6959_3,000000977791,37
6959_3,000000977111,38
6959_3,000000977501,39
6959_3,000000977411,40
6959_3,000000977402,41
6959_3,000000977392,42
6959_3,000000977382,43
6959_3,000000970031,44
6959_3,000000970034,45
6959_3,000000971831,46
6959_3,000000978041,47
6959_3,000000970000,48
6959_3,000000970481,49
6960_3,000000810662,0
6960_3,000000810138,1
6960_3,000000810139,2
6960_3,000000810157,3
6960_3,000000810158,4
6960_3,000000810159,5
6960_3,000000810160,6
6962_3,000000970019,0
6962_3,000000970020,1
6962_3,000000971291,2
6962_3,000000971301,3
6962_3,000000970048,4
6962_3,000000978311,5
6962_3,000000970049,6
6962_3,000000978301,7
6962_3,000000970050,8
6962_3,000000970051,9
6962_3,000000970136,10
6962_3,000000970079,11
6962_3,000000970062,12
6962_3,000000970063,13
6962_3,000000970064,14
6962_3,000000978321,15
6962_3,000000970179,16
6962_3,000000970180,17
6962_3,000000971891,18
6962_3,000000970170,19
6962_3,000000970171,20
6962_3,000000970172,21
6962_3,000000970173,22
6962_3,000000970174,23
6962_3,000000970175,24
6962_3,000000970176,25
6962_3,000000970086,26
6962_3,000000970087,27
6962_3,000000970088,28
6962_3,000000970089,29
6962_3,000000970090,30
6962_3,000000970091,31
6962_3,000000970092,32
6962_3,000000970093,33
6962_3,000000970095,34
6962_3,000000970096,35
6962_3,000000970097,36
6962_3,000000970098,37
6962_3,000000970099,38
6962_3,000000970070,39
6962_3,000000970071,40
6962_3,000000859001,41
6962_3,000000850055,42
6962_3,000000850056,43
6962_3,000000850059,44
6962_3,000000850060,45
6962_3,000000850061,46
6962_3,000000850062,47
6962_3,000000850073,48
6962_3,000000850103,49
